year,month,day,title,link,category
1330,2.0,1.0,۱ اردیبهشت-محمدتقی بهار، ملقب به ملک الشعرا شاعر، روزنامه نگار، ادیب، تاریخ نویس، و سیاستمدار ایرانی.,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%A8%D9%87%D8%A7%D8%B1,Death
1331,,,سرتیپمحمد درگاهی، رئیسنظمیه،رئیس شهربانی کل کشور,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D9%85%DB%8C%D9%87,Death
1332,3.0,24.0,۲۴ خرداد-میرزا عبدالحسین ذوالریاستین شیرازی(مونسعلیشاه),https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AD%D8%B3%DB%8C%D9%86_%D8%B0%D9%88%D8%A7%D9%84%D8%B1%DB%8C%D8%A7%D8%B3%D8%AA%DB%8C%D9%86_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,Death
1333,8.0,19.0,۱۹ آبان-حسین فاطمیوزیر امور خارجه دولتمحمد مصدق,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%81%D8%A7%D8%B7%D9%85%DB%8C,Death
1334,4.0,28.0,۲۸ تیر-احمد قوام، سیاستمدار ایرانی در دوره قاجار و پهلوی,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%82%D9%88%D8%A7%D9%85,Death
1334,6.0,12.0,۱۲ شهریور- سیدحسین طاهرزاده، خواننده موسیقی,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B7%D8%A7%D9%87%D8%B1%D8%B2%D8%A7%D8%AF%D9%87,Death
1334,11.0,21.0,۲۱ بهمن-عباس اقبال آشتیانی، نویسنده، تاریخ نگار و استاد دانشگاه,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%A7%D9%82%D8%A8%D8%A7%D9%84_%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86%DB%8C,Death
1334,10.0,27.0,۲۷ دی-نواب صفوی، طلبه و بنیانگذار گروه فدائیان اسلام در ایران,https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%A7%D8%A8_%D8%B5%D9%81%D9%88%DB%8C,Death
1334,12.0,7.0,۷ اسفند-علی اکبر دهخدا، نویسنده، پژوهشگر و گردآورندهٔلغت نامه دهخدا,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%AF%D9%87%D8%AE%D8%AF%D8%A7,Death
1335,5.0,28.0,۲۸ مرداد-طغرل افشار، از نخستین پیشگامان نقد سینمایی در ایران و بانی برگزاری اولینجشنواره فیلمدر ایران بوده است.,https://fa.wikipedia.org/wiki/%D8%B7%D8%BA%D8%B1%D9%84_%D8%A7%D9%81%D8%B4%D8%A7%D8%B1,Death
1336,2.0,20.0,۲۰ اردیبهشت-مرتضی قلی بیات، سیاستمدار و نخست وزیر ایران در زمانمحمدرضاشاهپهلوی.,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C%E2%80%8C%D9%82%D9%84%DB%8C_%D8%A8%DB%8C%D8%A7%D8%AA,Death
1336,10.0,21.0,۲۱ دی-دادشاه، مبارز بلوچ در زمان محمدرضاشاه پهلوی,https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%AF%D8%B4%D8%A7%D9%87,Death
1336,12.0,8.0,۸ اسفند-محمدعلی اقبال،نماینده دوره نوزدهم مجلس شورای ملی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%A7%D9%82%D8%A8%D8%A7%D9%84,Death
1337,2.0,11.0,۱۱ اردیبهشت-علی سهیلی، از نخست وزیران دوره پهلوی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B3%D9%87%DB%8C%D9%84%DB%8C,Death
1337,11.0,2.0,۲ بهمن-داریوش رفیعی، خواننده سبک سنتی,https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D8%B1%D9%81%DB%8C%D8%B9%DB%8C,Death
1338,2.0,2.0,۲ اردیبهشت-فضل الله دهش، ملقب به عطاءالملک، پدرش حاج محمدحسین شیرازی تاجر شیرازی بود. او در سال ۱۳۰۰ نخستین کارخانهٔ نساجی اصفهان را تأسیس کرد,https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D9%87%D8%B4,Death
1338,2.0,20.0,۲۰ اردیبهشت-محمدابراهیم محقق، عالم دینی و مرجع تقلید منطقه ای در قزوین,https://fa.wikipedia.org/w/index.php?title=%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D9%85%D8%AD%D9%82%D9%82&action=edit&redlink=1,Death
1338,5.0,14.0,۱۴ مرداد-قمرالملوک وزیری، خوانندهٔ آوازهای موسیقی سنتی ایرانی,https://fa.wikipedia.org/wiki/%D9%82%D9%85%D8%B1%D8%A7%D9%84%D9%85%D9%84%D9%88%DA%A9_%D9%88%D8%B2%DB%8C%D8%B1%DB%8C,Death
1338,7.0,27.0,۲۷ مهر-ابراهیم حکیمی، سیاستمدار و نخست وزیر دورهٔ محمدرضاشاه پهلوی,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%AD%DA%A9%DB%8C%D9%85%DB%8C,Death
1338,10.0,13.0,۱۳ دی-نیما یوشیج، شاعر ایرانی، ملقب به «پدر شعر نوِ فارسی»,https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D9%85%D8%A7_%DB%8C%D9%88%D8%B4%DB%8C%D8%AC,Death
1342,6.0,11.0,۱۱ شهریور-فضل الله زاهدی، نظامی و نخست وزیر ایران,https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B2%D8%A7%D9%87%D8%AF%DB%8C,Death
1343,4.0,21.0,۲۱ تیر-حسین علاء: سیاستمدار و نخست وزیر ایران در دوره پهلوی,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B9%D9%84%D8%A7%D8%A1,Death
1343,,,شهریور-مستوره افشار، فعال حقوق زنان درجمعیت نسوان وطنخواه,https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%AA%D9%88%D8%B1%D9%87_%D8%A7%D9%81%D8%B4%D8%A7%D8%B1,Death
1343,11.0,2.0,۲ بهمن-نظام وفا: شاعر ایرانی و استادنیما یوشیج,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D9%85_%D9%88%D9%81%D8%A7,Death
1344,,,۱-مرتضی محجوبینوازنده پیانو,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D9%85%D8%AD%D8%AC%D9%88%D8%A8%DB%8C,Death
1346,10.0,17.0,۱۷ دی-غلامرضا تختی، کشتی گیر ایرانی (زاده۱۳۰۹),https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%AA%D8%AE%D8%AA%DB%8C,Death
1347,7.0,21.0,۲۱ مهر-حسین بهزاد،نقاش,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D9%87%D8%B2%D8%A7%D8%AF,Death
1347,9.0,15.0,۱۵ آذر-عین الله محمودی همدانی، پدر صنعت مخابرات ایران,https://fa.wikipedia.org/wiki/%D8%B9%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C,Death
1347,8.0,6.0,۶ آبان-حسین یاحقی، موسیقی دان و نوازنده ویولن,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DB%8C%D8%A7%D8%AD%D9%82%DB%8C,Death
1347,8.0,24.0,۲۴ آبان-رهی معیری، غزل سرای معاصر,https://fa.wikipedia.org/wiki/%D8%B1%D9%87%DB%8C_%D9%85%D8%B9%DB%8C%D8%B1%DB%8C,Death
1347,12.0,1.0,۱ اسفند-سید محمد محقق داماد، فقیه و مجتهد,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%AD%D9%82%D9%82_%D8%AF%D8%A7%D9%85%D8%A7%D8%AF,Death
1348,1.0,8.0,۸ فروردین-عبدالحسین سپنتا،کارگردان,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AD%D8%B3%DB%8C%D9%86_%D8%B3%D9%BE%D9%86%D8%AA%D8%A7,Death
1348,4.0,22.0,۲۲ تیر-خلیل ملکی، سیاستمدار,https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%D9%85%D9%84%DA%A9%DB%8C,Death
1348,5.0,19.0,۱۹ مرداد-محمود جم، سیاستمدار,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%AC%D9%85,Death
1348,6.0,6.0,۶ شهریور-سید ضیاءالدین طباطبایی،روزنامه نگارونخست وزیرایران در دورانقاجاریه,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B6%DB%8C%D8%A7%D8%A1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%DB%8C%DB%8C,Death
1348,6.0,18.0,۱۸ شهریور-جلال آل احمد، روشنفکر، نویسنده و مترجم,https://fa.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84_%D8%A2%D9%84_%D8%A7%D8%AD%D9%85%D8%AF,Death
1348,11.0,8.0,۸ بهمن-سید حسن تقی زاده، سیاستمدار و از رهبرانانقلاب مشروطه,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D8%AA%D9%82%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,Death
1348,12.0,12.0,۱۲ اسفند-آقابزرگ تهرانی، کتاب شناس و پژوهشگر,https://fa.wikipedia.org/wiki/%D8%A2%D9%82%D8%A7%D8%A8%D8%B2%D8%B1%DA%AF_%D8%AA%D9%87%D8%B1%D8%A7%D9%86%DB%8C,Death
1349,2.0,16.0,۱۶ اردیبهشت-بدیع الزمان فروزانفر، ادیب سرشناس ایرانی و استاد زبان و ادبیات فارسی,https://fa.wikipedia.org/wiki/%D8%A8%D8%AF%DB%8C%D8%B9%E2%80%8C%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%86_%D9%81%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%81%D8%B1,Death
1350,1.0,6.0,۶ فروردین-سید محمدتقی غضنفریخوانساری از فقها قرن چهاردهم,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%BA%D8%B6%D9%86%D9%81%D8%B1%DB%8C,Death
1350,4.0,5.0,۵ تیر-احمد متین دفتری، سیاستمدار ایرانی[۱],https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%AA%DB%8C%D9%86_%D8%AF%D9%81%D8%AA%D8%B1%DB%8C,Death
1350,4.0,13.0,۱۳ تیر-محمد معین، استاد زبان فارسی و پدیدآورندهٔ فرهنگ معین.,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%B9%DB%8C%D9%86,Death
1350,6.0,4.0,۴ شهریور-علی اکبر فیاض، استاد ادبیات فارسی و مصححتاریخ بیهقی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D9%81%DB%8C%D8%A7%D8%B6,Death
1350,7.0,16.0,۱۶ مهر-سلطان الواعظین شیرازیاندیشمند،خطیبو از علمایشیعهقرن چهاردهمو نویسنده کتابشب های پیشاور,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D8%A7%D9%84%D9%88%D8%A7%D8%B9%D8%B8%DB%8C%D9%86_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,Death
1351,4.0,5.0,۵ تیر-حسن زیرک، خواننده کُرد,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B2%DB%8C%D8%B1%DA%A9,Death
1351,3.0,4.0,۴ خرداد-محمد حنیف نژاداز بنیانگذاران سازمان مجاهدین خلق,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AD%D9%86%DB%8C%D9%81_%D9%86%DA%98%D8%A7%D8%AF,Death
1351,3.0,4.0,۴ خرداد-سعید محسناز بنیانگذاران سازمان مجاهدین خلق,https://fa.wikipedia.org/wiki/%D8%B3%D8%B9%DB%8C%D8%AF_%D9%85%D8%AD%D8%B3%D9%86,Death
1351,3.0,4.0,۴ خرداد-علی اصغر بدیع زادگاناز بنیانگذاران سازمان مجاهدین خلق,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%A7%D8%B5%D8%BA%D8%B1_%D8%A8%D8%AF%DB%8C%D8%B9_%D8%B2%D8%A7%D8%AF%DA%AF%D8%A7%D9%86,Death
1351,3.0,4.0,۴ خرداد-رسول مشکین فاماز اعضای کادر مرکزی سازمان مجاهدین خلق,https://fa.wikipedia.org/wiki/%D8%B1%D8%B3%D9%88%D9%84_%D9%85%D8%B4%DA%A9%DB%8C%D9%86_%D9%81%D8%A7%D9%85,Death
1351,3.0,4.0,۴ خرداد-محمود عسگری زادهاز اعضای سازمان مجاهدین خلق,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B9%D8%B3%DA%AF%D8%B1%DB%8C_%D8%B2%D8%A7%D8%AF%D9%87,Death
1352,,,جعفر خرسندی، شاعر و نوازندهتاروویولن,https://fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1,Death
1352,2.0,25.0,۲۵ اردیبهشت-مهدی الهی قمشه ای:فقیه،فیلسوف،عارف،شاعر و مترجم قرآن,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A7%D9%84%D9%87%DB%8C_%D9%82%D9%85%D8%B4%D9%87_%D8%A7%DB%8C,Death
1352,8.0,19.0,۱۹ آبان-محمد ساعد، سیاستمدار و نخست وزیر ایران در دوره پهلوی,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B3%D8%A7%D8%B9%D8%AF,Death
1352,4.0,29.0,۲۹ بهمن-خسرو گلسرخی، شاعر و نویسندهٔ انقلابی که توسط رژیم شاه تیرباران شد.,https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88_%DA%AF%D9%84%D8%B3%D8%B1%D8%AE%DB%8C,Death
1353,7.0,27.0,۲۷ مهر-نورعلی الهی- عرف، فیلسوف و قاضی ایرانی,https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D8%B9%D9%84%DB%8C_%D8%A7%D9%84%D9%87%DB%8C,Death
1353,11.0,1.0,۱ بهمن-محمد قریب- بنیان گذار طب نوین کودکان درایران,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%82%D8%B1%DB%8C%D8%A8,Death
1353,12.0,14.0,۱۴ اسفند-عباس شهریاری، عامل ایرانی ساواک,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1%DB%8C,Death
1353,,,فریدون قاجار- چهارمین فرزند و تنها پسراحمدشاه قاجار,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF%D8%B4%D8%A7%D9%87_%D9%82%D8%A7%D8%AC%D8%A7%D8%B1,Death
1354,1.0,29.0,۲۹ فروردین-بیژن جزنی، فعال سیاسی چپ گرای ایرانی,https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%DA%98%D9%86_%D8%AC%D8%B2%D9%86%DB%8C,Death
1355,4.0,19.0,۱۹ تیر-عبدالحسین میرسپاسی، روانپزشک |ایرانی (ز.۱۲۸۶),https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%DB%8C%D8%B1%D8%B3%D9%BE%D8%A7%D8%B3%DB%8C,Death
1355,5.0,1.0,۱ مرداد-افشین مقدم، خواننده,https://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%B4%DB%8C%D9%86_%D9%85%D9%82%D8%AF%D9%85,Death
1355,6.0,13.0,۱۳ شهریور-محسن هشترودی،ریاضی دان، فیلسوف و شاعر,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%87%D8%B4%D8%AA%D8%B1%D9%88%D8%AF%DB%8C,Death
1355,9.0,19.0,۱۹ آذر-حاج آقا رحیم ارباب، از علمای اصفهان,https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AC_%D8%A2%D9%82%D8%A7_%D8%B1%D8%AD%DB%8C%D9%85_%D8%A7%D8%B1%D8%A8%D8%A7%D8%A8,Death
1355,10.0,30.0,۳۰ دی-نورعلی برومند، استاد موسیقی و نوازنده (ز.۱۲۸۵),https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D8%B9%D9%84%DB%8C_%D8%A8%D8%B1%D9%88%D9%85%D9%86%D8%AF,Death
1356,3.0,29.0,۲۹ خرداد-علی شریعتی، نویسنده، روشنفکر، جامعه شناس و پژوهشگر دینی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%DB%8C,Death
1356,6.0,26.0,۲۶ شهریور-واروژان، آهنگساز و تنظیم کننده,https://fa.wikipedia.org/wiki/%D9%88%D8%A7%D8%B1%D9%88%DA%98%D8%A7%D9%86,Death
1356,8.0,1.0,۱ آبان-سید مصطفی خمینی، فرزند بزرگروح الله خمینی,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D8%AE%D9%85%DB%8C%D9%86%DB%8C,Death
1356,9.0,4.0,۴ آذر-منوچهر اقبال، نخست وزیر ایران,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%A7%D9%82%D8%A8%D8%A7%D9%84,Death
1357,1.0,15.0,۱۵ فروردین-اسدالله علم، نخست وزیر و وزیر دربار,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%B9%D9%84%D9%85,Death
1357,7.0,23.0,۲۳ مهر-نورالدین اشنی، فقیه,https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%A7%D8%B4%D9%86%DB%8C,Death
1357,11.0,23.0,۲۳ بهمن-عبدالعلی بدره ای، آخرین فرماندهنیروی زمینی شاهنشاهی ایران[۵]و فرماندهگارد جاویدان شاهنشاهیبود.[۶],https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D9%84%DB%8C_%D8%A8%D8%AF%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C,Death
1357,11.0,26.0,۲۶ بهمن-نعمت الله نصیری، سومین رئیس سازمانساواک(ز.۱۲۸۹),https://fa.wikipedia.org/wiki/%D9%86%D8%B9%D9%85%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%86%D8%B5%DB%8C%D8%B1%DB%8C,Death
1357,11.0,26.0,۲۶ بهمن-رضا ناجی، فرماندار نظامی اصفهان,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D9%86%D8%A7%D8%AC%DB%8C,Death
1357,11.0,26.0,۲۶ بهمن-منوچهر خسروداد، نظامی و آخرین فرمانده هوانیروز (ز.۱۳۰۶),https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%AE%D8%B3%D8%B1%D9%88%D8%AF%D8%A7%D8%AF,Death
1357,12.0,17.0,۱۷ اسفند-جعفر قلی صدری، رئیس شهربانی (ز.۱۲۹۰),https://fa.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D9%82%D9%84%DB%8C_%D8%B5%D8%AF%D8%B1%DB%8C,Death
1357,12.0,22.0,۲۲ اسفند-نادر جهانبانی، نظامی (ز.۱۳۰۷),https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D8%B1_%D8%AC%D9%87%D8%A7%D9%86%D8%A8%D8%A7%D9%86%DB%8C,Death
1357,,,عبدالوهاب اقبال- مالکان خراسان، استاندار کرمان، نمایندهحوزه انتخابیه کاشمردرمجلس شورای ملیو نایب التولیهحرم فاطمه معصومهدرقم(ز.۱۲۸۵),https://fa.wikipedia.org/wiki/%D8%AD%D9%88%D8%B2%D9%87_%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%DB%8C%D9%87_%DA%A9%D8%A7%D8%B4%D9%85%D8%B1%D8%8C_%D8%A8%D8%B1%D8%AF%D8%B3%DA%A9%D9%86%D8%8C_%D8%AE%D9%84%DB%8C%D9%84%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_%D9%88_%DA%A9%D9%88%D9%87%D8%B3%D8%B1%D8%AE,Death
1358,,,علی عبده: ورزشکار، مدیر ورزشی و بنیانگذارباشگاه فرهنگی ورزشی پرسپولیس تهران.,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B4%DA%AF%D8%A7%D9%87_%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C_%D9%88%D8%B1%D8%B2%D8%B4%DB%8C_%D9%BE%D8%B1%D8%B3%D9%BE%D9%88%D9%84%DB%8C%D8%B3_%D8%AA%D9%87%D8%B1%D8%A7%D9%86,Death
1360,,,سلیمان بهبودی، گماشته منزلرضاخانو بعدها از افراد معروف دربار پهلوی,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%AE%D8%A7%D9%86,Death
1362,1.0,2.0,۲ فروردین-عبدالله انتظام، سیاستمدار,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A7%D9%86%D8%AA%D8%B8%D8%A7%D9%85,Death
1362,1.0,25.0,۲۵ فروردین-رضا چراغی، نظامی,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%DA%86%D8%B1%D8%A7%D8%BA%DB%8C,Death
1362,5.0,14.0,۱۴ مرداد-ربابه مراداوا، خواننده شهیر موسیقی مقامی آذربایجانی،ایرانی تبارآذربایجانی,https://fa.wikipedia.org/wiki/%D8%B1%D8%A8%D8%A7%D8%A8%D9%87_%D9%85%D8%B1%D8%A7%D8%AF%D8%A7%D9%88%D8%A7,Death
1362,5.0,18.0,۱۸ مرداد-امین الله آندره حسین، آهنگساز ایرانی ساکن فرانسه,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%A2%D9%86%D8%AF%D8%B1%D9%87_%D8%AD%D8%B3%DB%8C%D9%86,Death
1362,10.0,17.0,۱۷ دی-لطف الله مفخم پایان، موسیقی دان,https://fa.wikipedia.org/wiki/%D9%84%D8%B7%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D9%81%D8%AE%D9%85_%D9%BE%D8%A7%DB%8C%D8%A7%D9%86,Death
1362,11.0,18.0,۱۸ بهمن-ارتشبد غلامعلی اویسی،ارتشبدنیروی زمینی شاهنشاهی,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AA%D8%B4%D8%A8%D8%AF_%D8%BA%D9%84%D8%A7%D9%85%D8%B9%D9%84%DB%8C_%D8%A7%D9%88%DB%8C%D8%B3%DB%8C,Death
1362,11.0,24.0,۲۴ بهمن-رضا رادمنش، از اعضایحزب توده,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B1%D8%A7%D8%AF%D9%85%D9%86%D8%B4,Death
1362,12.0,6.0,۶ اسفند-بهرام افضلی،ناخدا یکمنیروی دریایی ارتش جمهوری اسلامی ایرانو فرمانده آن نیرو طی سال های ۱۳۵۹ تا ۱۳۶۲,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A7%D9%81%D8%B6%D9%84%DB%8C,Death
1362,12.0,17.0,۱۷ اسفند-محمد ابراهیم همت، نظامی و معلم,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D9%87%D9%85%D8%AA,Death
1363,,,ایراندخت، بزرگترین فرزنداحمدشاه قاجار(زاده۱۲۹۴),https://fa.wikipedia.org/wiki/%DB%B1%DB%B2%DB%B9%DB%B4,Death
1363,2.0,13.0,۱۳ اردیبهشت-محمد تقی کهنمویی، بازیگر,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AA%D9%82%DB%8C_%DA%A9%D9%87%D9%86%D9%85%D9%88%DB%8C%DB%8C,Death
1363,2.0,24.0,۲۴ اردیبهشت-حبیب یغمایی، شاعر,https://fa.wikipedia.org/wiki/%D8%AD%D8%A8%DB%8C%D8%A8_%DB%8C%D8%BA%D9%85%D8%A7%DB%8C%DB%8C,Death
1363,5.0,18.0,۱۸ مرداد-ابوالقاسم پاینده، نویسنده و مترجم,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D9%BE%D8%A7%DB%8C%D9%86%D8%AF%D9%87,Death
1363,5.0,28.0,۲۸ مرداد-آذر اندامی، پژوهشگرانستیتو پاستورایران؛ که به خاطر خدمات علمی و انسانی او یکی ازحفره های برخوردیرویسیارهناهیدبه نام ویاندامینامگذاری شده است. (زاده۱۳۰۵),https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1_%D8%A7%D9%86%D8%AF%D8%A7%D9%85%DB%8C,Death
1363,7.0,4.0,۴ مهر-محمود تفضلی، مترجم,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%AA%D9%81%D8%B6%D9%84%DB%8C,Death
1363,7.0,19.0,۱۹ مهر-آیت الله میرزا خلیل کمره ای، نویسنده، محقق و فیلسوف الهی,https://fa.wikipedia.org/wiki/%D8%A2%DB%8C%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%AE%D9%84%DB%8C%D9%84_%DA%A9%D9%85%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C,Death
