id,title,category
2201,توقیف ۱۵ دی کشتی نفت‌کش کره جنوبی توسط ندسا.,
2202,حمله حامیان ترامپ به کاخ کنگره ایالات متحده,
2203,هادی رستمی محکوم به قطع چهار انگشت دست راست در زندان ارومیه در اعتراض به تداوم نگهداری در بند امن زندان ارومیه با خوردن شیشه شکسته اقدام به خودکشی کرد,
2204,آغاز جام حذفی فوتبال ایران ۱۴۰۰–۱۳۹۹,
2205,سیلی زدن علی‌اصغر عنابستانی به یک پلیس راهنمایی و رانندگی فراجا,
2206,تظاهرات ۲۰۲۱ روسیه، در حمایت از رهبر بازداشته شده مخالفان آلکسی ناوالنی,
2207,عبور تعداد مبتلایان کرونا در جهان از مرز ۱۰۰ میلیون نفر,
2208,کودتای ۲۰۲۱ میانمار,
2209,۱۰ - تایید نهایی حکم قصاص آرمان عبدالعالی ؛ عامل جنایت قتل غزاله شکور دروان عالی کشور,
2210,۱۳ - ارسال نهایی پرونده جنایی آرمان عبدالعالی ؛ دوست و عامل جنایت قتل غزاله شکور به واحد اجرای احکام,
2211,تایید نهایی حکم قصاص آرمان عبدالعالی ؛ عامل جنایت قتل غزاله شکور در دیوان عالی کشور,
2212,جنایت میدان آرژانتین تهران,
2213,اعتصاب غذای سه روزهٔ زندانیان سیاسی,
2214,تجمع اعتراضی در گنبدکاووس,
2215,انعقاد قرارداد ۲۵ ساله همکاری مشترک ایران و چین,
2216,کشته‌شدن دو محیط‌بان در زنجان,
2217,حادثه نطنز,
2218,حادثه ۱۴۰۰ نطنز,
2219,کشته شدن دو شهروند ایرانی توسط مرزبانی ترکیه,
2220,کشته شدن دو مرزبان هنگ مرزی سراوان,
2221,زمین‌لرزه بندر گناوه,
2222,انتشار مصاحبه محمدجواد ظریف با سعید لیلاز توسط ایران اینترنشنال,
2223,افشای فایل صوتی محرمانه ظریف,
2224,قادر رحیم‌زاده به دستور سید علی خامنه‌ای به‌عنوان فرمانده قرارگاه پدافند هوایی خاتم‌الانبیا انتخاب شد,
2225,قتل علی فاضلی منفرد در اهواز,
