id,title,category
801,رقابت ۱۳ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال هلند در جام جهانی فوتبال  ۱۹۷۸,
802,رقابت ۱۷ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال اسکاتلند در جام جهانی فوتبال ۱۹۷۸,
803,رقابت ۲۱ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال پرو در جام جهانی فوتبال  ۱۹۷۸,
804,قهرمانی آرژانتین در جام جهانی ۱۹۷۸,
805,حمله شدیداللحن فیدل کاسترو به ایران و عربستان سعودی که ثروت مردم فقیر را به نفع قدرت های امپریالیستی از چنگشان خارج می کنند.,
806,حمله شدیداللحن فیدل کاسترو به ایران و عربستان سعودی که ثروت مردم فقیر را به نفع قدرت های امپریالیستی از چنگشان خارج می کنند.,
807,زمین‌لرزه طبس با شدت ۷٫۸ ریشتر و حدود ۱۵٬۰۰۰ نفر کشته,
808,آتش‌سوزی سینما رکس آبادان,
809,پیام روح‌الله خمینی در پی آتش‌سوزی سینما رکس آبادان,
810,انحلال دولت جمشید آموزگار و تشکیل دولت سوم جعفر شریف‌امامی,
811,ربوده شدن سید موسی صدر,
812,ربودن موسی صدر، اندیشمندنی ایرانی‌تبار و رئیس مجلس شیعیان لبنان در لیبی,
813,تصویب اعلام حکومت نظامی در تهران به درخواست شریف امامی نخست‌وزیر پهلوی,
814,درگیری مسلحانه مردم معترض و نیروهای نظامی ارتش در میدان ژاله در تهران (جمعه سیاه),
815,زمین‌لرزه طبس,
816,انحلال حزب رستاخیز,
817,تظاهرات ضدسلطنتی دانشجویان در دانشگاه‌های تهران و ملی (دانشگاه شهید بهشتی کنونی),
818,تحصن علمای حوزه علمیه قم در مدرسه خان، برای اعتراض به فاجعه مسجد جامع کرمان,
819,اعتصاب کارکنان وزارت کشور و پالایشگاه نفت تهران و بانک ایران و انگلیس,
820,اعتصاب دوباره کارکنان رادیو و تلویزیون برای ابراز مخالفت خود با حکومت پهلوی,
821,تظاهرات ضدسلطنتی، مردم در شهرهای گرگان و قم,
822,تحصن دانشجویان در بسیاری از دانشگاه‌ها و آزادی ۱۱۰۰ تن از معترضان به حکومت پهلوی از زندان‌ها,
823,انحلال دولت سوم جعفر شریف‌امامی,
