id,title,category
401,برقراری روابط دیپلماتیک بین دو کشور اتحادیه جماهیر شوروی و کلمبیا,
402,واقعه مسجد گوهرشاد,
403,کشتار مردم متعرض به کشف حجاب در مسجد گوهرشاد مشهد توسط قزاقان رضا شاه پهلوی,
404,بخشنامه تعمیم ساعت محلی تهران به تمام نقاط ایران و یکسان سازی ساعت رسمی در سراسر کشور صادر شد,
405,شهریور-  تغییر نام «دهکرد» به شهرکرد با تصویب فرهنگستان ایران,
406,بنیانگذاری بیمه ایران,
407,تأسیس شرکت سهامی بیمه ایران، به عنوان اولین شرکت بیمه ایرانی,
408,ثبت مناره رهروان (رادان) به‌عنوان یکی از آثار ملی ایران,
409,ثبت امامزاده حبیب بن موسی به‌عنوان یکی از آثار ملی ایران,
410,ثبت مناره چهل دختران به‌عنوان یکی از آثار ملی ایران,
411,ثبت آرامگاه سید رکن‌الدین به‌عنوان یکی از آثار ملی ایران,
412,ثبت مناره کبیر به‌عنوان یکی از آثار ملی ایران,
413,ثبت باغ فین به‌عنوان یکی از آثار ملی ایران,
414,تصویب و اجرای قانون کشف حجاب به فرمان رضاشاه,
415,کشف حجاب، به فرمان رضا شاه به سر کردن چادر و چاقچور ممنوع می‌شود. در این روز رضاشاه به همراه ملکه پهلوی و دختران خود که برای نخستین بار چادر به‌سر نداشتند به دانشسرای دختران می‌روند و برای زنان و دختران ایران سخنرانی می‌کند.,
416,آغاز سومین فصل کاوش در تپه بندبال (خوزستان) از دوره پیش از تاریخ.,
417,افتتاح پل ورسک در سوادکوه، مازندران,
418,ایران درودی، نقاش، کارگردان فیلم، نویسنده، منتقد ادبی و استاد دانشگاه رشته تاریخ هنر,
419,انتخاب محمود بدر به‌عنوان سرپرست وزارت دارایی به فرمان محمود جم,
420,امضا شدن پیمان سعدآباد,
421,افتتاح تونل کندوان به طول حدود ۱۸۸۴ متر,
422,قهرمانی ایتالیا در جام جهانی ۱۹۳۸,
423,افتتاح راه‌آهن سراسری ایران,
424,پایان ساخت راه‌آهن سراسری ایران,
425,معرفی علی‌اکبر دفتری به‌عنوان کاردار موقت به سفارت ایران در آمریکا,
426,قاسم صور اسرافیل ، کفیل شهرداری تهران از خدمت معاف شد و به جای وی غلامحسین ابتهاج کفیل شهرداری شد,
427,بنیانگذاری کارخانه هواپیماسازی شهباز و یک باشگاه هواپیمایی.,
428,برگزاری نخستین مسابقه‌های رسمی در ورزشگاه شهید شیرودی,
429,به دنبال حمله آلمان به لهستان در تهران اعلامیه ای منتشر شد و دولت ایران اعلام بیطرفی کرد,
430,با برکناری محمود جم، احمد متین دفتری با حکم رضاشاه پهلوی نخست‌وزیر شد.,
431,اولین فرستنده رادیویی ایران در تهران تأسیس شد. این فرستنده رادیویی تنها هشت ساعت برنامه از جمله اخبارو موسیقی ایرانی را پخش می‌کرد,
432,برای نخستین بار در ایران به سبک اروپایی در اصفهان از مردم سرشماری به عمل آمد و ۲۰۴٬۶۰۰ تن را ساکن شهر اصفهان گزارش کردند,
433,انتقال میلاد جهانبازی از اسلام آباد (شاه آباد) به اصفهان شهرستان بزمه,
434,دولت ایران در پاسخ به اخطاریه ۱۳ روز پیش بریتانیا و شوروی که اتباع آلمانی باید اخراج شوند گفت جای نگرانی نداشته باشند.,
435,دولت ایران در پاسخ به اخطاریه ۱۳ روز پیش بریتانیا و شوروی که اتباع آلمانی باید اخراج شوند گفت جای نگرانی نداشته باشند.,
436,آغاز اشغال ایران در جنگ جهانی دوم,
437,کمال خان هوت، خواننده,
438,محسن قاضی مرادی، بازیگر سینما و تلویزیون,
439,برکناری رضاشاه و آغاز پادشاهی محمدرضا پهلوی,
440,دو وزارت خانه جدید بنام «وزارت بهداری» و «وزارت کشاورزی» تشکیل شد و لایحه آن تسلیم مجلس گردید.,
441,نام ادارهٔ امنیه به ادارهٔ ژاندارمری تغییر داده شد,
442,اوج شورش نان در تهران,
443,آغاز نخست‌وزیری علی سهیلی,
444,فرانکلین دلانو روزولت رئیس جمهور آمریکا برای شرکت در نشست سران متفقین در تهران با ناو جنگی آیوا عازم ایران شد.,
445,۶ تا ۹ - برگزاری کنفرانس تهران با شرکت چرچیل، روزولت و استالین,
446,آغاز برگزاری کنفرانس تهران,
447,پایان نخستین کنگره حزب توده.,
448,تسلیم بدون قید و شرط آلمان نازی و پایان جنگ جهانی دوم در اروپا,
449,بمباران اتمی هیروشیما توسط آمریکا.,
450,آغاز قیام افسران خراسان,
451,بنیان‌گذاری حزب دموکرات کردستان ایران,
452,بنیان‌گذاری فرقه دموکرات آذربایجان,
453,افتتاح سینما رکس در خیابان لاله‌زار تهران,
454,بنیان‌گذاری باشگاه فوتبال استقلال تهران,
455,اعلام تشکیل دولت فرقه دموکرات آذربایجان، در تبریز و اعلام نخست‌وزیری جعفر پیشه‌وری در آن,
456,تأسیس جمهوری مهاباد به رهبری قاضی محمد در شهر مهاباد در ایران,
457,لندن - ویشینسکی معاون کمیسر امور خارجه شوروی هر نوع دخالت را در اوضاع داخلی ایران انکار می‌کند.,
458,اعتراض دکتر محمد مصدق، نماینده تهران در مجلس شورای ملی، به شوروی که حاضر به خارج ساختن نیروهایش از ایران نمی‌شد.,
459,ترور احمد کسروی,
460,ایران دارای شورای عالی اقتصاد شد.,
461,تظاهرات کارگران کرمانشاه به مناسبت روز جهانی کارگر مورد حملهٔ پلیس قرار گرفت. در این تظاهرات ۱۴ کارگر کشته و ۱۲۰ کارگر زخمی شدند,
462,بنیان‌گذاری باشگاه فوتبال برق شیراز,
463,برگزاری نخستین کنگره نویسندگان ایران با شرکت ادیبان و محققان بزرگی چون ملک الشعرای بهار، علی‌اکبر دهخدا، بدیع الزمان فروزانفر,
