id,title,category
1601,اعدام خدیجه ( شهلا ) جاهد ؛ پرستار ، دانشجوی روان‌شناسی ، مربی مهدکودک ، همسر دوم موقت ناصر محمدخانی و محکوم به جنایت قتل فاطمه ( لاله ) سحرخیزان (خیّر و همسر اول ناصر محمد خانی),
1602,فتوای سید علی خامنه‌ای درباره منع ساخت سلاح هسته‌ای,
1603,بمب‌گذاری در چابهار,
1604,خودسوزی محمد بوعزیزی دستفروش تونسی در اعتراض به توقیف کالاهایش اقدام بوعزیزی آغازگر انقلابی در تونس شد که به حکومت ۲۳ سالهٔ زین‌العابدین بن علی بر این کشور پایان بخشید ادامه این روند به جریانی موسوم به بهار عربی شد.,
1605,زمین‌لرزه فهرج,
1606,حادثه پرواز شماره ۲۷۷ ایران‌ایر,
1607,پرواز ۲۷۷ هواپیمایی ایران ایر در نزدیکی ارومیه در شمال شرقی کشور سقوط کرد و منجر به کشته شدن ۷۷ نفر شد.,
1608,رقابت ۲۱ دی تیم ملی فوتبال ایران با تیم ملی فوتبال عراق در جام ملت‌های آسیا ۲۰۱۱,
1609,رقابت ۲۵ دی تیم ملی فوتبال ایران با تیم ملی فوتبال کره شمالی در جام ملت‌های آسیا ۲۰۱۱,
1610,رقابت ۲۹ دی تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در جام ملت‌های آسیا ۲۰۱۱,
1611,رقابت ۲ بهمن تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در جام ملت‌های آسیا ۲۰۱۱,
1612,فرزاد اسماعیلی به دستور سید علی خامنه‌ای به‌عنوان فرمانده قرارگاه پدافند هوایی خاتم‌الانبیا انتخاب شد,
1613,آغاز انقلاب مصر با هدف سرنگونی حسنی مبارک.,
1614,آغاز برگزاری بیست و نهمین دوره جشنواره بین‌المللی فیلم فجر,
1615,خروج حسنی مبارک از مصر و پیروزی انقلاب مصر.,
1616,اعتراضات ۲۵ بهمن جنبش سبز,
1617,اعتراضات جنبش سبز در ۲۵ ۱۳۸۹۱ - اعتراضات جنبش سبز در ۱ ۱۳۸۹,
1618,پایان برگزاری بیست و نهمین دوره جشنواره بین‌المللی فیلم فجر,
1619,تظاهرات ۱ اسفند جنبش سبز.,
1620,انتشار ویراست دوم منشور جنبش سبز,
1621,تظاهرات ۱۰ اسفند جنبش سبز,
1622,هنگامی که ۱۵ جوان در درعا به جرم نوشتن نقاشیواری بر رویوار مدرسه خود و محکوم کردن رژیم رئیس‌جمهور بشار اسد دستگیر شدند، مرحله قیام داخلی جنگ داخلی سوریه آغاز شد.,
1623,تظاهرات ۱۷ اسفند جنبش سبز,
1624,زمین لرزه ای به بزرگی ۹٫۰ ریشتر و سونامی بعدی در شرق ژاپن رخ داد که منجر به کشته شدن ۱۵۸۴۰ نفر و مفقود شدن ۳۹۲۶ موردگر شد. هشدارهای سونامی در ۵۰ کشور و سرزمین صادر می‌شود. شرایط اضطراری در چهار نیروگاه هسته ای متأثر از زلزله اعلام شده‌است.,
1625,شورش زندان قزل‌حصار,
1626,تظاهرات ۲۴ اسفند جنبش سبز,
1627,بازگشایی رسمی شبکه مستند,
1628,آغاز اعتراضات خوزستان,
1629,انتشار آلبوم بی‌واژه از محمد اصفهانی,
1630,حادثه خمینی‌شهر,
1631,انفجار پالایشگاه نفت آبادان,
1632,تظاهرات ۲۲ خرداد جنبش سبز,
1633,جنایت پل مدیریت تهران,
1634,آغاز سرشماری عمومی نفوس و مسکن,
1635,رقابت ۱ مرداد تیم ملی فوتبال ایران با تیم ملی فوتبال مالدیو در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1636,رقابت ۶ مرداد تیم ملی فوتبال ایران با تیم ملی فوتبال مالدیو در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1637,تصویب قانون حمایت از اطفال و نوجوانان.,
1638,سیل ارادک‌رود چناران,
1639,اعتراض به خشک شدن دریاچه ارومیه,
1640,رقابت ۱۱ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال اندونزی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1641,حادثه ۱۲ شهریور ایرباس هواپیمایی ماهان,
1642,رقابت ۱۵ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1643,حادثه رزمایش ۱۹ شهریور هواگرد نظامی نورثروپ اف-۵,
1644,حادثه پرواز شماره ۷۴۳ ایران‌ایر,
1645,معمر قذافی رهبر لیبی به دست انقلابیون کشته شد.,
1646,سیل مهر شمال ایران,
1647,رقابت ۲۰ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال بحرین در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1648,انفجار بیدگنه,
1649,رقابت ۲۴ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال اندونزی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1650,حمله به سفارت بریتانیا و باغ قلهک در تهران,
1651,دستیابی به پهپاد آرکیو ۱۷۰ آمریکا در خاک ایران,
1652,زمین‌لرزه ۲۹ دی نیشابور,
1653,ترور جمعی از پرسنل ارتش جمهوری اسلامی در خرم‌آباد,
1654,حادثه ۶ بهمن فروند هواپیمای گرامن اف-۱۴ تام‌کت نهاجا,
1655,بازسازی لحظه ورود سید روح‌الله خمینی از فرانسه به ایران از طریق امام مقوایی توسط نیروی هوایی ارتش جمهوری اسلامی ایران,
1656,حادثه بهمن هواپیمایی زاگرس,
1657,حسنی مبارک رئیس‌جمهور مصر در پی انقلاب در این کشور از قدرت کناره‌گیری کرد.,
1658,کسب نخستین جایزه اسکار سینمای ایران، در بخش بهترین فیلم غیر انگلیسی‌زبان توسط فیلم جدایی نادر از سیمین به کارگردانی اصغر فرهادی,
1659,رقابت ۱۰ اسفند تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1660,برگزاری انتخابات دوره نهم مجلس شورای اسلامی,
1661,بنیان‌گذاری شورای‌عالی فضای مجازی,
1662,سؤال نمایندگان مجلس از محمود احمدی‌نژاد,
1663,قهرمانی تیم فوتبال استقلال تهران در جام حذفی فوتبال ایران,
1664,رسوایی جنسی دیپلمات جمهوری اسلامی در برزیل,
1665,رقابت ۱۴ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال ازبکستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1666,18  تا 11- برگزاری جام ملت‌های اروپا ۲۰۱۲ در اوکراین و لهستان,
1667,رقابت ۲۳ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ آسیا,
1668,سیل کال شور خراسان رضوی,
1669,حادثه تیر هواپیمایی زاگرس,
1670,۵ تا ۱۰ - شانزدهمین نشست جنبش غیرمتعهدها در تهران,
1671,۶ تا ۲۲ - برگزاری بازی‌های المپیک تابستانی ۲۰۱۲ در لندن,
1672,۸ تا ۱۹ - برگزاری بازی‌های پارالمپیک تابستانی ۲۰۱۲ در لندن,
1673,رقابت ۲۱ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال لبنان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1674,اعتراضات بازار تهران,
1675,حادثه ۱۸ مهر فروند میگ-۲۹ آجا,
1676,سیل مهر شمال ایران,
1677,جنایت خیابان مدنی تهران,
1678,رقابت ۲۵ مهر تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1679,۲۶ تا ۱۴ - اعتصاب غذای نسرین ستوده در اعتراض به حکم ممنوع الخروجی دخترش,
1680,سانحه قطار زاهدان به تهران (۱۳۹۱),
1681,سیل آبان شمال ایران,
1682,رقابت ۲۴ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال ازبکستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
1683,حادثه سقوط ۲۴ آبان بالگرد,
1684,پایان اعتصاب غذای نسرین ستوده پس از ۴۹ روز در اعتراض به حکم ممنوع‌الخروجیِ دخترش,
1685,زمین‌لرزه زهان,
1686,آتش‌سوزی در مدرسه شین‌آباد,
1687,غلامحسین حیدری، رئیس کل دادگستری استان یزد، از اجرای حکم حد اسلامی و قطع چهار انگشت دست دو نفر در یزد و در ملاء عام خبر داد,
1688,حادثه معدن یال شمال,
1689,اجرای حکم قطع چهار انگشت دست یک سارق در شیراز,
1690,دادستان انقلاب مازندران اعلام کرد حکم قطع چهار انگشت یک سارق در زندان ساری اجرا شد,
1691,زمین‌لرزه دشتی,
1692,زمین‌لرزه در شهرستان دشتی، استان بوشهر (جنوب ایران) در ساعت محلی ۱۶:۲۲ با قدرت ۶٬۳ ریشتر که ۳۷ کشته و حدود هزار نفر مصدوم و تخریب بیش از سه هزار واحد مسکونی برجای گذاشت.,
1693,زمین‌لرزه سراوان,
1694,زمین‌لرزه‌ای سراوان در استان سیستان و بلوچستان را به بزرگی ۷٫۵ ریشتر، مقارن ساعت ۱۵:۱۴ به وقت محلی به لرزه درآورد.,
1695,حادثه ۱ اردیبهشت هواپیمای آموزشی نورثروپ اف-۵,
1696,حادثه ۸ اردیبهشت فروند هواپیمای نورثروپ اف-۵ نهاجا,
1697,خورشیدگرفتگی حلقوی-کلی ۱۲، (قابل رؤیت در غرب و مرکز ایران به صورت جزئی),
1698,تیم فوتبال استقلال تهران در دوازدهمین دوره لیگ برتر فوتبال باشگاه‌های ایران به قهرمانی رسید.,
1699,زمین‌لرزه گوهران,
1700,وزارت کشور ایران اسامی نامزدهای تأیید صلاحیت شده یازدهمین دوره انتخابات ریاست‌جمهوری ایران را اعلام کرد,
1701,شورای نگهبان قانون اساسی ایران، اسامی ۸ نامزد احراز صلاحیت‌شده برای یازدهمین انتخابات ریاست جمهوری ایران را اعلام کرد. در میان ۶۷۸ نامزدِ ردِ صلاحیت‌شده، نام افراد سرشناسی چون اکبر هاشمی رفسنجانی ویار رحیم مشایی وجود داشت.,
1702,رقابت ۱۴ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۴ (آسیا),
